task,split,seed,method,example_id,sequence_length,query_pos,reference_delta,target_delta,target_pos,label_token,target_probability,target_rank,top1_hit,top1_confidence,chosen_pos,chosen_delta,chosen_token,chosen_bias
tiny_text_fact_qa,test,311,rope_relative,tiny_text_fact_qa_test_seed311_L64_003,64,63,45,45,18,98,1.0,1,1.0,1.0,18,45,98,1.0
tiny_text_fact_qa,test,311,rope_relative,tiny_text_fact_qa_test_seed311_L64_004,64,63,48,48,15,99,1.0,1,1.0,1.0,15,48,99,1.0
tiny_text_fact_qa,test,311,rope_relative,tiny_text_fact_qa_test_seed311_L64_005,64,63,37,37,26,100,1.0,1,1.0,1.0,26,37,100,1.0
tiny_text_fact_qa,train,311,phasewrap_bias,tiny_text_fact_qa_train_seed311_L24_000,24,23,8,8,15,103,0.0,104,0.0,1.0,20,3,80,2.44949
tiny_text_fact_qa,train,311,phasewrap_bias,tiny_text_fact_qa_train_seed311_L24_001,24,23,12,12,11,96,0.0,97,0.0,1.0,16,7,27,2.44949
tiny_text_fact_qa,train,311,phasewrap_bias,tiny_text_fact_qa_train_seed311_L24_002,24,23,12,12,11,97,0.0,98,0.0,1.0,16,7,10,2.44949
tiny_text_fact_qa,train,311,phasewrap_bias,tiny_text_fact_qa_train_seed311_L24_003,24,23,13,13,10,98,0.0,99,0.0,1.0,5,18,62,2.44949
tiny_text_fact_qa,train,311,phasewrap_bias,tiny_text_fact_qa_train_seed311_L24_004,24,23,16,16,7,99,0.0,100,0.0,1.0,2,21,64,2.44949
tiny_text_fact_qa,train,311,phasewrap_bias,tiny_text_fact_qa_train_seed311_L24_005,24,23,15,15,8,100,0.0,101,0.0,1.0,13,10,49,2.44949
tiny_text_fact_qa,train,311,phasewrap_bias,tiny_text_fact_qa_train_seed311_L32_000,32,31,7,7,24,103,0.0,104,0.0,1.0,5,26,67,2.44949
tiny_text_fact_qa,train,311,phasewrap_bias,tiny_text_fact_qa_train_seed311_L32_001,32,31,9,9,22,96,0.0,97,0.0,1.0,3,28,59,2.44949
tiny_text_fact_qa,train,311,phasewrap_bias,tiny_text_fact_qa_train_seed311_L32_002,32,31,19,19,12,97,0.0,98,0.0,1.0,17,14,17,2.44949
tiny_text_fact_qa,train,311,phasewrap_bias,tiny_text_fact_qa_train_seed311_L32_003,32,31,23,23,8,98,0.0,99,0.0,1.0,13,18,65,2.44949
tiny_text_fact_qa,train,311,phasewrap_bias,tiny_text_fact_qa_train_seed311_L32_004,32,31,23,23,8,99,0.0,100,0.0,1.0,13,18,88,2.44949
tiny_text_fact_qa,train,311,phasewrap_bias,tiny_text_fact_qa_train_seed311_L32_005,32,31,25,25,6,100,0.0,101,0.0,1.0,1,30,35,2.44949
tiny_text_fact_qa,validation,311,phasewrap_bias,tiny_text_fact_qa_validation_seed311_L40_000,40,39,34,34,5,103,0.0,104,0.0,1.0,24,15,18,2.44949
tiny_text_fact_qa,validation,311,phasewrap_bias,tiny_text_fact_qa_validation_seed311_L40_001,40,39,17,17,22,96,0.0,97,0.0,1.0,17,22,66,2.44949
tiny_text_fact_qa,validation,311,phasewrap_bias,tiny_text_fact_qa_validation_seed311_L40_002,40,39,18,18,21,97,0.0,98,0.0,1.0,2,37,25,2.44949
tiny_text_fact_qa,validation,311,phasewrap_bias,tiny_text_fact_qa_validation_seed311_L40_003,40,39,26,26,13,98,0.0,100,0.0,1.0,8,31,111,2.44949
tiny_text_fact_qa,validation,311,phasewrap_bias,tiny_text_fact_qa_validation_seed311_L40_004,40,39,26,26,13,99,0.0,100,0.0,1.0,8,31,69,2.44949
tiny_text_fact_qa,validation,311,phasewrap_bias,tiny_text_fact_qa_validation_seed311_L40_005,40,39,21,21,18,100,0.0,101,0.0,1.0,37,2,81,2.44949
tiny_text_fact_qa,test,311,phasewrap_bias,tiny_text_fact_qa_test_seed311_L48_000,48,47,39,39,8,103,0.0,104,0.0,1.0,3,44,67,2.44949
tiny_text_fact_qa,test,311,phasewrap_bias,tiny_text_fact_qa_test_seed311_L48_001,48,47,11,11,36,96,0.0,98,0.0,1.0,41,6,105,2.44949
tiny_text_fact_qa,test,311,phasewrap_bias,tiny_text_fact_qa_test_seed311_L48_002,48,47,26,26,21,97,0.0,98,0.0,1.0,16,31,51,2.44949
tiny_text_fact_qa,test,311,phasewrap_bias,tiny_text_fact_qa_test_seed311_L48_003,48,47,23,23,24,98,0.0,99,0.0,1.0,5,42,18,2.44949
tiny_text_fact_qa,test,311,phasewrap_bias,tiny_text_fact_qa_test_seed311_L48_004,48,47,18,18,29,99,0.0,100,0.0,1.0,10,37,64,2.44949
tiny_text_fact_qa,test,311,phasewrap_bias,tiny_text_fact_qa_test_seed311_L48_005,48,47,24,24,23,100,0.0,101,0.0,1.0,42,5,82,2.44949
tiny_text_fact_qa,test,311,phasewrap_bias,tiny_text_fact_qa_test_seed311_L64_000,64,63,25,25,38,103,0.0,104,0.0,1.0,9,54,71,2.44949
tiny_text_fact_qa,test,311,phasewrap_bias,tiny_text_fact_qa_test_seed311_L64_001,64,63,16,16,47,96,0.0,98,0.0,1.0,18,45,99,2.44949
tiny_text_fact_qa,test,311,phasewrap_bias,tiny_text_fact_qa_test_seed311_L64_002,64,63,50,50,13,97,0.0,98,0.0,1.0,32,31,76,2.44949
tiny_text_fact_qa,test,311,phasewrap_bias,tiny_text_fact_qa_test_seed311_L64_003,64,63,45,45,18,98,0.0,99,0.0,1.0,47,16,23,2.44949
tiny_text_fact_qa,test,311,phasewrap_bias,tiny_text_fact_qa_test_seed311_L64_004,64,63,48,48,15,99,0.0,100,0.0,1.0,58,5,31,2.44949
tiny_text_fact_qa,test,311,phasewrap_bias,tiny_text_fact_qa_test_seed311_L64_005,64,63,37,37,26,100,0.0,101,0.0,1.0,45,18,90,2.44949
tiny_text_fact_qa,train,311,phasewrap_adapter,tiny_text_fact_qa_train_seed311_L24_000,24,23,8,8,15,103,0.0,104,0.0,1.0,20,3,80,2.395142
tiny_text_fact_qa,train,311,phasewrap_adapter,tiny_text_fact_qa_train_seed311_L24_001,24,23,12,12,11,96,0.0,97,0.0,1.0,16,7,27,2.395142
tiny_text_fact_qa,train,311,phasewrap_adapter,tiny_text_fact_qa_train_seed311_L24_002,24,23,12,12,11,97,0.0,98,0.0,1.0,16,7,10,2.395142
tiny_text_fact_qa,train,311,phasewrap_adapter,tiny_text_fact_qa_train_seed311_L24_003,24,23,13,13,10,98,0.0,99,0.0,1.0,5,18,62,2.395142
tiny_text_fact_qa,train,311,phasewrap_adapter,tiny_text_fact_qa_train_seed311_L24_004,24,23,16,16,7,99,0.0,100,0.0,1.0,2,21,64,2.395142
tiny_text_fact_qa,train,311,phasewrap_adapter,tiny_text_fact_qa_train_seed311_L24_005,24,23,15,15,8,100,0.0,101,0.0,1.0,13,10,49,2.395142
tiny_text_fact_qa,train,311,phasewrap_adapter,tiny_text_fact_qa_train_seed311_L32_000,32,31,7,7,24,103,0.0,104,0.0,1.0,19,12,35,2.409167
tiny_text_fact_qa,train,311,phasewrap_adapter,tiny_text_fact_qa_train_seed311_L32_001,32,31,9,9,22,96,0.0,97,0.0,1.0,17,14,67,2.409167
tiny_text_fact_qa,train,311,phasewrap_adapter,tiny_text_fact_qa_train_seed311_L32_002,32,31,19,19,12,97,0.0,98,0.0,1.0,17,14,17,2.409167
tiny_text_fact_qa,train,311,phasewrap_adapter,tiny_text_fact_qa_train_seed311_L32_003,32,31,23,23,8,98,0.0,99,0.0,1.0,13,18,65,2.409167
tiny_text_fact_qa,train,311,phasewrap_adapter,tiny_text_fact_qa_train_seed311_L32_004,32,31,23,23,8,99,0.0,100,0.0,1.0,13,18,88,2.409167
tiny_text_fact_qa,train,311,phasewrap_adapter,tiny_text_fact_qa_train_seed311_L32_005,32,31,25,25,6,100,0.0,101,0.0,1.0,1,30,35,2.409167
tiny_text_fact_qa,validation,311,phasewrap_adapter,tiny_text_fact_qa_validation_seed311_L40_000,40,39,34,34,5,103,0.0,104,0.0,1.0,0,39,94,2.417438
tiny_text_fact_qa,validation,311,phasewrap_adapter,tiny_text_fact_qa_validation_seed311_L40_001,40,39,17,17,22,96,0.0,97,0.0,1.0,17,22,66,2.417438
tiny_text_fact_qa,validation,311,phasewrap_adapter,tiny_text_fact_qa_validation_seed311_L40_002,40,39,18,18,21,97,0.0,98,0.0,1.0,26,13,90,2.417438
tiny_text_fact_qa,validation,311,phasewrap_adapter,tiny_text_fact_qa_validation_seed311_L40_003,40,39,26,26,13,98,0.0,100,0.0,1.0,8,31,111,2.417438
tiny_text_fact_qa,validation,311,phasewrap_adapter,tiny_text_fact_qa_validation_seed311_L40_004,40,39,26,26,13,99,0.0,100,0.0,1.0,8,31,69,2.417438
tiny_text_fact_qa,validation,311,phasewrap_adapter,tiny_text_fact_qa_validation_seed311_L40_005,40,39,21,21,18,100,0.0,102,0.0,1.0,13,26,105,2.417438
tiny_text_fact_qa,test,311,phasewrap_adapter,tiny_text_fact_qa_test_seed311_L48_000,48,47,39,39,8,103,0.0,104,0.0,1.0,3,44,67,2.422894
tiny_text_fact_qa,test,311,phasewrap_adapter,tiny_text_fact_qa_test_seed311_L48_001,48,47,11,11,36,96,0.0,98,0.0,1.0,41,6,105,2.422894
tiny_text_fact_qa,test,311,phasewrap_adapter,tiny_text_fact_qa_test_seed311_L48_002,48,47,26,26,21,97,0.0,98,0.0,1.0,16,31,51,2.422894
tiny_text_fact_qa,test,311,phasewrap_adapter,tiny_text_fact_qa_test_seed311_L48_003,48,47,23,23,24,98,0.0,99,0.0,1.0,29,18,53,2.422894
tiny_text_fact_qa,test,311,phasewrap_adapter,tiny_text_fact_qa_test_seed311_L48_004,48,47,18,18,29,99,0.0,100,0.0,1.0,34,13,70,2.422894
tiny_text_fact_qa,test,311,phasewrap_adapter,tiny_text_fact_qa_test_seed311_L48_005,48,47,24,24,23,100,0.0,101,0.0,1.0,18,29,78,2.422894
tiny_text_fact_qa,test,311,phasewrap_adapter,tiny_text_fact_qa_test_seed311_L64_000,64,63,25,25,38,103,0.0,104,0.0,1.0,33,30,43,2.429648
tiny_text_fact_qa,test,311,phasewrap_adapter,tiny_text_fact_qa_test_seed311_L64_001,64,63,16,16,47,96,0.0,97,0.0,1.0,42,21,35,2.429648
tiny_text_fact_qa,test,311,phasewrap_adapter,tiny_text_fact_qa_test_seed311_L64_002,64,63,50,50,13,97,0.0,98,0.0,1.0,8,55,61,2.429648
tiny_text_fact_qa,test,311,phasewrap_adapter,tiny_text_fact_qa_test_seed311_L64_003,64,63,45,45,18,98,0.0,99,0.0,1.0,13,50,3,2.429648
tiny_text_fact_qa,test,311,phasewrap_adapter,tiny_text_fact_qa_test_seed311_L64_004,64,63,48,48,15,99,0.0,100,0.0,1.0,10,53,15,2.429648
tiny_text_fact_qa,test,311,phasewrap_adapter,tiny_text_fact_qa_test_seed311_L64_005,64,63,37,37,26,100,0.0,101,0.0,1.0,21,42,69,2.429648
tiny_text_fact_qa,train,313,no_position,tiny_text_fact_qa_train_seed313_L24_000,24,23,8,8,15,97,0.0,98,0.0,1.0,0,23,7,0.0
tiny_text_fact_qa,train,313,no_position,tiny_text_fact_qa_train_seed313_L24_001,24,23,13,13,10,98,0.0,100,0.0,1.0,0,23,103,0.0
tiny_text_fact_qa,train,313,no_position,tiny_text_fact_qa_train_seed313_L24_002,24,23,16,16,7,99,0.0,100,0.0,1.0,0,23,66,0.0
tiny_text_fact_qa,train,313,no_position,tiny_text_fact_qa_train_seed313_L24_003,24,23,10,10,13,100,0.0,101,0.0,1.0,0,23,46,0.0
tiny_text_fact_qa,train,313,no_position,tiny_text_fact_qa_train_seed313_L24_004,24,23,19,19,4,101,0.0,102,0.0,1.0,0,23,86,0.0
tiny_text_fact_qa,train,313,no_position,tiny_text_fact_qa_train_seed313_L24_005,24,23,12,12,11,102,0.0,103,0.0,1.0,0,23,69,0.0
tiny_text_fact_qa,train,313,no_position,tiny_text_fact_qa_train_seed313_L32_000,32,31,11,11,20,97,0.0,98,0.0,1.0,0,31,9,0.0
tiny_text_fact_qa,train,313,no_position,tiny_text_fact_qa_train_seed313_L32_001,32,31,16,16,15,98,0.0,99,0.0,1.0,0,31,38,0.0
tiny_text_fact_qa,train,313,no_position,tiny_text_fact_qa_train_seed313_L32_002,32,31,12,12,19,99,0.0,100,0.0,1.0,0,31,11,0.0
tiny_text_fact_qa,train,313,no_position,tiny_text_fact_qa_train_seed313_L32_003,32,31,20,20,11,100,0.0,101,0.0,1.0,0,31,62,0.0
tiny_text_fact_qa,train,313,no_position,tiny_text_fact_qa_train_seed313_L32_004,32,31,12,12,19,101,0.0,102,0.0,1.0,0,31,98,0.0
tiny_text_fact_qa,train,313,no_position,tiny_text_fact_qa_train_seed313_L32_005,32,31,25,25,6,102,0.0,103,0.0,1.0,0,31,25,0.0
tiny_text_fact_qa,validation,313,no_position,tiny_text_fact_qa_validation_seed313_L40_000,40,39,34,34,5,97,0.0,98,0.0,1.0,0,39,80,0.0
tiny_text_fact_qa,validation,313,no_position,tiny_text_fact_qa_validation_seed313_L40_001,40,39,14,14,25,98,0.0,99,0.0,1.0,0,39,3,0.0
tiny_text_fact_qa,validation,313,no_position,tiny_text_fact_qa_validation_seed313_L40_002,40,39,31,31,8,99,0.0,100,0.0,1.0,0,39,89,0.0
tiny_text_fact_qa,validation,313,no_position,tiny_text_fact_qa_validation_seed313_L40_003,40,39,16,16,23,100,0.0,101,0.0,1.0,0,39,75,0.0
tiny_text_fact_qa,validation,313,no_position,tiny_text_fact_qa_validation_seed313_L40_004,40,39,13,13,26,101,0.0,102,0.0,1.0,0,39,37,0.0
tiny_text_fact_qa,validation,313,no_position,tiny_text_fact_qa_validation_seed313_L40_005,40,39,10,10,29,102,0.0,103,0.0,1.0,0,39,55,0.0
tiny_text_fact_qa,test,313,no_position,tiny_text_fact_qa_test_seed313_L48_000,48,47,27,27,20,97,0.0,98,0.0,1.0,0,47,58,0.0
tiny_text_fact_qa,test,313,no_position,tiny_text_fact_qa_test_seed313_L48_001,48,47,31,31,16,98,0.0,100,0.0,1.0,0,47,107,0.0
tiny_text_fact_qa,test,313,no_position,tiny_text_fact_qa_test_seed313_L48_002,48,47,35,35,12,99,0.0,100,0.0,1.0,0,47,20,0.0
tiny_text_fact_qa,test,313,no_position,tiny_text_fact_qa_test_seed313_L48_003,48,47,14,14,33,100,0.0,101,0.0,1.0,0,47,73,0.0
tiny_text_fact_qa,test,313,no_position,tiny_text_fact_qa_test_seed313_L48_004,48,47,19,19,28,101,0.0,102,0.0,1.0,0,47,75,0.0
tiny_text_fact_qa,test,313,no_position,tiny_text_fact_qa_test_seed313_L48_005,48,47,21,21,26,102,0.0,103,0.0,1.0,0,47,43,0.0
tiny_text_fact_qa,test,313,no_position,tiny_text_fact_qa_test_seed313_L64_000,64,63,43,43,20,97,0.0,98,0.0,1.0,0,63,28,0.0
tiny_text_fact_qa,test,313,no_position,tiny_text_fact_qa_test_seed313_L64_001,64,63,23,23,40,98,0.0,99,0.0,1.0,0,63,61,0.0
tiny_text_fact_qa,test,313,no_position,tiny_text_fact_qa_test_seed313_L64_002,64,63,18,18,45,99,0.0,100,0.0,1.0,0,63,97,0.0
tiny_text_fact_qa,test,313,no_position,tiny_text_fact_qa_test_seed313_L64_003,64,63,23,23,40,100,0.0,101,0.0,1.0,0,63,22,0.0
tiny_text_fact_qa,test,313,no_position,tiny_text_fact_qa_test_seed313_L64_004,64,63,55,55,8,101,0.0,102,0.0,1.0,0,63,75,0.0
tiny_text_fact_qa,test,313,no_position,tiny_text_fact_qa_test_seed313_L64_005,64,63,40,40,23,102,0.0,103,0.0,1.0,0,63,34,0.0
tiny_text_fact_qa,train,313,sinusoidal,tiny_text_fact_qa_train_seed313_L24_000,24,23,8,8,15,97,1.0,1,1.0,1.0,15,8,97,1.0
tiny_text_fact_qa,train,313,sinusoidal,tiny_text_fact_qa_train_seed313_L24_001,24,23,13,13,10,98,1.0,1,1.0,1.0,10,13,98,1.0
tiny_text_fact_qa,train,313,sinusoidal,tiny_text_fact_qa_train_seed313_L24_002,24,23,16,16,7,99,1.0,1,1.0,1.0,7,16,99,1.0
tiny_text_fact_qa,train,313,sinusoidal,tiny_text_fact_qa_train_seed313_L24_003,24,23,10,10,13,100,1.0,1,1.0,1.0,13,10,100,1.0
tiny_text_fact_qa,train,313,sinusoidal,tiny_text_fact_qa_train_seed313_L24_004,24,23,19,19,4,101,1.0,1,1.0,1.0,4,19,101,1.0
tiny_text_fact_qa,train,313,sinusoidal,tiny_text_fact_qa_train_seed313_L24_005,24,23,12,12,11,102,1.0,1,1.0,1.0,11,12,102,1.0
tiny_text_fact_qa,train,313,sinusoidal,tiny_text_fact_qa_train_seed313_L32_000,32,31,11,11,20,97,1.0,1,1.0,1.0,20,11,97,1.0
tiny_text_fact_qa,train,313,sinusoidal,tiny_text_fact_qa_train_seed313_L32_001,32,31,16,16,15,98,1.0,1,1.0,1.0,15,16,98,1.0
tiny_text_fact_qa,train,313,sinusoidal,tiny_text_fact_qa_train_seed313_L32_002,32,31,12,12,19,99,1.0,1,1.0,1.0,19,12,99,1.0
tiny_text_fact_qa,train,313,sinusoidal,tiny_text_fact_qa_train_seed313_L32_003,32,31,20,20,11,100,1.0,1,1.0,1.0,11,20,100,1.0
tiny_text_fact_qa,train,313,sinusoidal,tiny_text_fact_qa_train_seed313_L32_004,32,31,12,12,19,101,1.0,1,1.0,1.0,19,12,101,1.0
tiny_text_fact_qa,train,313,sinusoidal,tiny_text_fact_qa_train_seed313_L32_005,32,31,25,25,6,102,1.0,1,1.0,1.0,6,25,102,1.0
tiny_text_fact_qa,validation,313,sinusoidal,tiny_text_fact_qa_validation_seed313_L40_000,40,39,34,34,5,97,1.0,1,1.0,1.0,5,34,97,1.0
tiny_text_fact_qa,validation,313,sinusoidal,tiny_text_fact_qa_validation_seed313_L40_001,40,39,14,14,25,98,1.0,1,1.0,1.0,25,14,98,1.0
tiny_text_fact_qa,validation,313,sinusoidal,tiny_text_fact_qa_validation_seed313_L40_002,40,39,31,31,8,99,1.0,1,1.0,1.0,8,31,99,1.0
tiny_text_fact_qa,validation,313,sinusoidal,tiny_text_fact_qa_validation_seed313_L40_003,40,39,16,16,23,100,1.0,1,1.0,1.0,23,16,100,1.0
tiny_text_fact_qa,validation,313,sinusoidal,tiny_text_fact_qa_validation_seed313_L40_004,40,39,13,13,26,101,1.0,1,1.0,1.0,26,13,101,1.0
tiny_text_fact_qa,validation,313,sinusoidal,tiny_text_fact_qa_validation_seed313_L40_005,40,39,10,10,29,102,1.0,1,1.0,1.0,29,10,102,1.0
tiny_text_fact_qa,test,313,sinusoidal,tiny_text_fact_qa_test_seed313_L48_000,48,47,27,27,20,97,1.0,1,1.0,1.0,20,27,97,1.0
tiny_text_fact_qa,test,313,sinusoidal,tiny_text_fact_qa_test_seed313_L48_001,48,47,31,31,16,98,1.0,1,1.0,1.0,16,31,98,1.0
tiny_text_fact_qa,test,313,sinusoidal,tiny_text_fact_qa_test_seed313_L48_002,48,47,35,35,12,99,1.0,1,1.0,1.0,12,35,99,1.0
tiny_text_fact_qa,test,313,sinusoidal,tiny_text_fact_qa_test_seed313_L48_003,48,47,14,14,33,100,0.0,101,0.0,1.0,1,46,20,1.0
tiny_text_fact_qa,test,313,sinusoidal,tiny_text_fact_qa_test_seed313_L48_004,48,47,19,19,28,101,1.0,1,1.0,1.0,28,19,101,1.0
tiny_text_fact_qa,test,313,sinusoidal,tiny_text_fact_qa_test_seed313_L48_005,48,47,21,21,26,102,1.0,1,1.0,1.0,26,21,102,1.0
tiny_text_fact_qa,test,313,sinusoidal,tiny_text_fact_qa_test_seed313_L64_000,64,63,43,43,20,97,1.0,1,1.0,1.0,20,43,97,1.0
tiny_text_fact_qa,test,313,sinusoidal,tiny_text_fact_qa_test_seed313_L64_001,64,63,23,23,40,98,0.0,99,0.0,1.0,8,55,70,1.0
tiny_text_fact_qa,test,313,sinusoidal,tiny_text_fact_qa_test_seed313_L64_002,64,63,18,18,45,99,0.0,100,0.0,1.0,13,50,82,1.0
tiny_text_fact_qa,test,313,sinusoidal,tiny_text_fact_qa_test_seed313_L64_003,64,63,23,23,40,100,0.0,101,0.0,1.0,8,55,5,1.0
tiny_text_fact_qa,test,313,sinusoidal,tiny_text_fact_qa_test_seed313_L64_004,64,63,55,55,8,101,1.0,1,1.0,1.0,8,55,101,1.0
tiny_text_fact_qa,test,313,sinusoidal,tiny_text_fact_qa_test_seed313_L64_005,64,63,40,40,23,102,1.0,1,1.0,1.0,23,40,102,1.0
tiny_text_fact_qa,train,313,alibi,tiny_text_fact_qa_train_seed313_L24_000,24,23,8,8,15,97,0.0,98,0.0,1.0,22,1,88,-0.043478
tiny_text_fact_qa,train,313,alibi,tiny_text_fact_qa_train_seed313_L24_001,24,23,13,13,10,98,0.0,99,0.0,1.0,22,1,89,-0.043478
tiny_text_fact_qa,train,313,alibi,tiny_text_fact_qa_train_seed313_L24_002,24,23,16,16,7,99,0.0,100,0.0,1.0,22,1,90,-0.043478
tiny_text_fact_qa,train,313,alibi,tiny_text_fact_qa_train_seed313_L24_003,24,23,10,10,13,100,0.0,101,0.0,1.0,22,1,91,-0.043478
tiny_text_fact_qa,train,313,alibi,tiny_text_fact_qa_train_seed313_L24_004,24,23,19,19,4,101,0.0,102,0.0,1.0,22,1,92,-0.043478
tiny_text_fact_qa,train,313,alibi,tiny_text_fact_qa_train_seed313_L24_005,24,23,12,12,11,102,0.0,103,0.0,1.0,22,1,93,-0.043478
tiny_text_fact_qa,train,313,alibi,tiny_text_fact_qa_train_seed313_L32_000,32,31,11,11,20,97,0.0,98,0.0,1.0,30,1,88,-0.032258
tiny_text_fact_qa,train,313,alibi,tiny_text_fact_qa_train_seed313_L32_001,32,31,16,16,15,98,0.0,99,0.0,1.0,30,1,89,-0.032258
tiny_text_fact_qa,train,313,alibi,tiny_text_fact_qa_train_seed313_L32_002,32,31,12,12,19,99,0.0,100,0.0,1.0,30,1,90,-0.032258
tiny_text_fact_qa,train,313,alibi,tiny_text_fact_qa_train_seed313_L32_003,32,31,20,20,11,100,0.0,101,0.0,1.0,30,1,91,-0.032258
tiny_text_fact_qa,train,313,alibi,tiny_text_fact_qa_train_seed313_L32_004,32,31,12,12,19,101,0.0,102,0.0,1.0,30,1,92,-0.032258
tiny_text_fact_qa,train,313,alibi,tiny_text_fact_qa_train_seed313_L32_005,32,31,25,25,6,102,0.0,103,0.0,1.0,30,1,93,-0.032258
tiny_text_fact_qa,validation,313,alibi,tiny_text_fact_qa_validation_seed313_L40_000,40,39,34,34,5,97,0.0,98,0.0,1.0,38,1,88,-0.025641
tiny_text_fact_qa,validation,313,alibi,tiny_text_fact_qa_validation_seed313_L40_001,40,39,14,14,25,98,0.0,99,0.0,1.0,38,1,89,-0.025641
tiny_text_fact_qa,validation,313,alibi,tiny_text_fact_qa_validation_seed313_L40_002,40,39,31,31,8,99,0.0,100,0.0,1.0,38,1,90,-0.025641
tiny_text_fact_qa,validation,313,alibi,tiny_text_fact_qa_validation_seed313_L40_003,40,39,16,16,23,100,0.0,101,0.0,1.0,38,1,91,-0.025641
tiny_text_fact_qa,validation,313,alibi,tiny_text_fact_qa_validation_seed313_L40_004,40,39,13,13,26,101,0.0,102,0.0,1.0,38,1,92,-0.025641
tiny_text_fact_qa,validation,313,alibi,tiny_text_fact_qa_validation_seed313_L40_005,40,39,10,10,29,102,0.0,103,0.0,1.0,38,1,93,-0.025641
tiny_text_fact_qa,test,313,alibi,tiny_text_fact_qa_test_seed313_L48_000,48,47,27,27,20,97,0.0,98,0.0,1.0,46,1,88,-0.021277
tiny_text_fact_qa,test,313,alibi,tiny_text_fact_qa_test_seed313_L48_001,48,47,31,31,16,98,0.0,99,0.0,1.0,46,1,89,-0.021277
tiny_text_fact_qa,test,313,alibi,tiny_text_fact_qa_test_seed313_L48_002,48,47,35,35,12,99,0.0,100,0.0,1.0,46,1,90,-0.021277
tiny_text_fact_qa,test,313,alibi,tiny_text_fact_qa_test_seed313_L48_003,48,47,14,14,33,100,0.0,101,0.0,1.0,46,1,91,-0.021277
tiny_text_fact_qa,test,313,alibi,tiny_text_fact_qa_test_seed313_L48_004,48,47,19,19,28,101,0.0,102,0.0,1.0,46,1,92,-0.021277
tiny_text_fact_qa,test,313,alibi,tiny_text_fact_qa_test_seed313_L48_005,48,47,21,21,26,102,0.0,103,0.0,1.0,46,1,93,-0.021277
tiny_text_fact_qa,test,313,alibi,tiny_text_fact_qa_test_seed313_L64_000,64,63,43,43,20,97,0.0,98,0.0,1.0,62,1,88,-0.015873
tiny_text_fact_qa,test,313,alibi,tiny_text_fact_qa_test_seed313_L64_001,64,63,23,23,40,98,0.0,99,0.0,1.0,62,1,89,-0.015873
tiny_text_fact_qa,test,313,alibi,tiny_text_fact_qa_test_seed313_L64_002,64,63,18,18,45,99,0.0,100,0.0,1.0,62,1,90,-0.015873
tiny_text_fact_qa,test,313,alibi,tiny_text_fact_qa_test_seed313_L64_003,64,63,23,23,40,100,0.0,101,0.0,1.0,62,1,91,-0.015873
tiny_text_fact_qa,test,313,alibi,tiny_text_fact_qa_test_seed313_L64_004,64,63,55,55,8,101,0.0,102,0.0,1.0,62,1,92,-0.015873
tiny_text_fact_qa,test,313,alibi,tiny_text_fact_qa_test_seed313_L64_005,64,63,40,40,23,102,0.0,103,0.0,1.0,62,1,93,-0.015873
tiny_text_fact_qa,train,313,rope_relative,tiny_text_fact_qa_train_seed313_L24_000,24,23,8,8,15,97,1.0,1,1.0,1.0,15,8,97,1.0
tiny_text_fact_qa,train,313,rope_relative,tiny_text_fact_qa_train_seed313_L24_001,24,23,13,13,10,98,1.0,1,1.0,1.0,10,13,98,1.0
tiny_text_fact_qa,train,313,rope_relative,tiny_text_fact_qa_train_seed313_L24_002,24,23,16,16,7,99,1.0,1,1.0,1.0,7,16,99,1.0
tiny_text_fact_qa,train,313,rope_relative,tiny_text_fact_qa_train_seed313_L24_003,24,23,10,10,13,100,1.0,1,1.0,1.0,13,10,100,1.0
tiny_text_fact_qa,train,313,rope_relative,tiny_text_fact_qa_train_seed313_L24_004,24,23,19,19,4,101,1.0,1,1.0,1.0,4,19,101,1.0
tiny_text_fact_qa,train,313,rope_relative,tiny_text_fact_qa_train_seed313_L24_005,24,23,12,12,11,102,1.0,1,1.0,1.0,11,12,102,1.0
tiny_text_fact_qa,train,313,rope_relative,tiny_text_fact_qa_train_seed313_L32_000,32,31,11,11,20,97,1.0,1,1.0,1.0,20,11,97,1.0
tiny_text_fact_qa,train,313,rope_relative,tiny_text_fact_qa_train_seed313_L32_001,32,31,16,16,15,98,1.0,1,1.0,1.0,15,16,98,1.0
tiny_text_fact_qa,train,313,rope_relative,tiny_text_fact_qa_train_seed313_L32_002,32,31,12,12,19,99,1.0,1,1.0,1.0,19,12,99,1.0
tiny_text_fact_qa,train,313,rope_relative,tiny_text_fact_qa_train_seed313_L32_003,32,31,20,20,11,100,1.0,1,1.0,1.0,11,20,100,1.0
tiny_text_fact_qa,train,313,rope_relative,tiny_text_fact_qa_train_seed313_L32_004,32,31,12,12,19,101,1.0,1,1.0,1.0,19,12,101,1.0
tiny_text_fact_qa,train,313,rope_relative,tiny_text_fact_qa_train_seed313_L32_005,32,31,25,25,6,102,1.0,1,1.0,1.0,6,25,102,1.0
tiny_text_fact_qa,validation,313,rope_relative,tiny_text_fact_qa_validation_seed313_L40_000,40,39,34,34,5,97,1.0,1,1.0,1.0,5,34,97,1.0
tiny_text_fact_qa,validation,313,rope_relative,tiny_text_fact_qa_validation_seed313_L40_001,40,39,14,14,25,98,1.0,1,1.0,1.0,25,14,98,1.0
